id,text,query,username,permalink,timestamp,media_type,relevance_score,relevance_tier,matched_terms,source_queries,retrieval_sources,searched_at,first_seen_at,last_seen_at,seen_count
3994087927462797401,"北鷹大巨蛋day2
今天兩大兩小出門去
今天主題商品開賣
很怕買不到娃娃
也無法提早到場
出門前已經和他們說
「可能沒辦法買到娃娃」
約11點半到
已排到捷運站和巨蛋的大迴廊
果然大家還是很愛雞

幸好最後有買到
雞娃娃實體超可愛

今天很充實
排隊買商品
大地遊戲蓋章
打卡任務送迴紋針和小卡
買烏雞飯餵食
一打二顧小孩真的有點忙
想跳應援也要一邊看著
好險弟弟沒一直要帶去廁所

收到好多應援小物
非常感謝啾迷們
我們會好好收藏的
四物雞的歌曲真的很感動
謝謝oldv大大給兩小鷹胸章

今天球賽內容頗棒
正毅好投
文杰4/4 三壘安打
世嘉的差點三壘安打
聖恩也有三壘安打
大哥的差點全壘打
長腿帥哥滿壘拆蛋成功
黃群的燈光秀

賽後嘉賓唱歌也超好聽
大家都忍不住一起唱

最後還是忍不住說
9m88好好嗑
88好壯▓▓▓
謝謝藍大方
不把大家當外人
讓我暈爛",大巨蛋,cirayne,https://www.threads.com/@cirayne/post/Ddt2c72GKBZ,2026-09-25T16:06:45Z,TEXT_POST,60,high,"[""大巨蛋""]","[""大巨蛋""]",[],2026-09-25T19:01:30.783282767Z,2026-09-25T19:02:42.041740Z,2026-09-25T19:02:42.041740Z,1
3994092807786831327,"今晚蘇永康在台北大巨蛋，
為台鋼雄鷹主場賽事演唱。🎤❤️

活動結束後，
很開心跟大家一起吃飯、一起過中秋節。🌕💕

開心的中秋夜！

#明天花蓮見❤️💕",台北大巨蛋,polli_yu_yu_chin,https://www.threads.com/@polli_yu_yu_chin/post/Ddt3j9AE53f,2026-09-25T16:16:27Z,CAROUSEL_ALBUM,60,high,"[""台北大巨蛋""]","[""台北大巨蛋""]",[],2026-09-25T19:01:43.386581748Z,2026-09-25T19:02:42.041740Z,2026-09-25T19:02:42.041740Z,1
3994096589967707717,"🎁［這是一篇祭品文］🎁
由於我真的很想要去看YOASOBI的演唱會台北大巨蛋場，但我就是沒有抽到兩天全區的門票⋯
所以決定來貢獻祭品了
祭品：「超惑星」毛巾一條
（顏色可許願，依現場販賣規則為主，出貨時間是依照台灣演唱會時間）
規則：
📌留言你最喜歡YOASOBI的哪首歌（可以寫為什麼也可以不寫）/或是祝版主搶到門票！！
📌會去審一下帳號，按愛心才算有參加
📌時間至9/26 13:00止
📌只抽一位
▓如果我最後還是沒票就告吹了，謝謝各位▓",大巨蛋,yuan09_23,https://www.threads.com/@yuan09_23/post/Ddt4a_bn85F,2026-09-25T16:23:58Z,IMAGE,60,high,"[""大巨蛋"",""台北大巨蛋""]","[""大巨蛋"",""台北大巨蛋""]",[],2026-09-25T19:25:02.45423646Z,2026-09-25T17:12:33.435185Z,2026-09-25T19:26:06.603626Z,5
3994100111915599647,"降價售傳說對決大巨蛋演唱會門票
日期 10/31  19:00
售2400原價2990
尚未取票
售票原因：沒注意到退票期限所以退不了了",大巨蛋,sunman10969,https://www.threads.com/@sunman10969/post/Ddt5OPgE8cf,2026-09-25T16:30:58Z,IMAGE,60,high,"[""大巨蛋""]","[""大巨蛋""]",[],2026-09-25T17:20:38.044530526Z,2026-09-25T17:21:46.255167Z,2026-09-25T17:21:46.255167Z,1
3994109401770479511,"蘇永康完全可以大巨蛋開演唱會
跟三年前看演唱會時比
瘦好多
狀態超好👍",大巨蛋,emma_wang1008,https://www.threads.com/@emma_wang1008/post/Ddt7VbWk8-X,2026-09-25T16:49:25Z,CAROUSEL_ALBUM,60,high,"[""大巨蛋""]","[""大巨蛋""]",[],2026-09-25T19:01:30.783030968Z,2026-09-25T19:02:42.041740Z,2026-09-25T19:02:42.041740Z,1
3994111579461459649,"今天有吃到烤肉嗎？
有到大巨蛋的都算有吃很好吧😍",大巨蛋,suicajc,https://www.threads.com/@suicajc/post/Ddt71HfEx7B,2026-09-25T16:53:45Z,TEXT_POST,60,high,"[""大巨蛋""]","[""大巨蛋""]",[],2026-09-25T18:02:27.298478021Z,2026-09-25T17:12:33.435185Z,2026-09-25T18:03:38.875521Z,3
3994116744377108862,"我有一个问题
为什么说彩排爱你一万年这首歌就有人骂cxh恨粉 还是啥其他原因
我只知道这首歌大巨蛋唱过，还是说有其他什么意义？
混迹内娱多年 恨粉这词用谁身上都不可能是cxh身上吧👋

有wm解答吗
知道了我会删掉串文的🙇‍♀️",大巨蛋,kbkyahh9,https://www.threads.com/@kbkyahh9/post/Ddt9ARsCYl-,2026-09-25T17:04:01Z,TEXT_POST,60,high,"[""大巨蛋""]","[""大巨蛋""]",[],2026-09-25T17:11:22.595369142Z,2026-09-25T17:12:33.435185Z,2026-09-25T17:12:33.435185Z,1
3994122015813210928,"代購 統一獅應援球棒i cash
原價699元
有人需要嗎？只有一個
明天台北大巨蛋左外野134區可面交",大巨蛋,skychen1981,https://www.threads.com/@skychen1981/post/Ddt-M_GHRMw,2026-09-25T17:14:29Z,IMAGE,60,high,"[""大巨蛋"",""台北大巨蛋""]","[""大巨蛋"",""台北大巨蛋""]",[],2026-09-25T19:25:02.454152754Z,2026-09-25T18:03:38.875521Z,2026-09-25T19:26:06.603626Z,3
3994122175263570882,"如果她們真的去東京巨蛋的話？

可不可以讓我們蹭一下

好好笑
01太誠實了！（笑翻）",東京巨蛋,raybirdx,https://www.threads.com/@raybirdx/post/Ddt-PTmGHvC,2026-09-25T17:14:48Z,TEXT_POST,60,high,"[""東京巨蛋""]","[""東京巨蛋""]",[],2026-09-25T19:35:43.91418594Z,2026-09-25T19:36:57.674661Z,2026-09-25T19:36:57.674661Z,1
3994123444097755293,"Snow Man DOME TOUR 2026-2027 ALL SUITE
お譲りいただける方を探しております‼︎

【求】東京ドーム　12/26（土）
【譲】 定価＋手数料で譲って頂ける優しい方♡
【枚数】 1枚

よろしくおねがいします⭐︎

#SnowMan
#東京ドーム12/26(土) 
#親切な方",東京ドーム,lemon_.mint_,https://www.threads.com/@lemon_.mint_/post/Ddt-hxSgaid,2026-09-25T17:17:19Z,TEXT_POST,60,high,"[""東京ドーム""]","[""東京ドーム""]",[],2026-09-25T20:03:45.282738251Z,2026-09-25T20:04:54.682466Z,2026-09-25T20:04:54.682466Z,1
3994143623675622999,"大巨蛋兩天的戰力品
好像少一個顏色(՞ . .՞)...",大巨蛋,chengdaoooo,https://www.threads.com/@chengdaoooo/post/DduDHa_E7ZX,2026-09-25T18:01:28Z,VIDEO,60,high,"[""大巨蛋""]","[""大巨蛋""]",[],2026-09-25T19:01:30.783162523Z,2026-09-25T19:02:42.041740Z,2026-09-25T19:02:42.041740Z,1
3994198236936087311,"Thank you yamahamusicafrica for the NEXO Solution Showcase. It was a pleasure meeting the amazing Mr. John, who delivered an engaging and interactive workshop exploring the beautiful sound of NEXO speakers. 🔊✨ 

I also seized the opportunity to stop by the MUSON School of Music (my alma mater) where I reconnected with my teacher, Mr. Imole Ayo, @imoleayobalogun and saw one of my daughters topdrums1 . I also took a moment to say hello to some of the Diploma students. 🥁❤️

I had a great time!",Tokyo Dome concert,topsticksdrummergirl,https://www.threads.com/@topsticksdrummergirl/post/DduPiJjEScP,2026-09-25T19:46:50Z,VIDEO,60,high,"[""ome"",""con""]","[""Tokyo Dome concert""]",[],2026-09-25T19:47:09.419892489Z,2026-09-25T19:47:22.048067Z,2026-09-25T19:47:22.048067Z,1
3994198706439285614,"A few months ago, I told Black women to do me a favor and get rich. 😂

Y’all gave that little sentence over 11,000 likes.

But I didn’t leave y’all hanging.

I’ve been building.

Because “get rich” sounds cute until you realize most of us were never handed the systems, vocabulary, tools or roadmap for actually building wealth.

So behind the scenes, I’ve been studying it.

Investing.

Technology.

Career leverage.

AI.

Ownership.",Tokyo Dome concert,govtechbaddie,https://www.threads.com/@govtechbaddie/post/DduPo-zo2tu,2026-09-25T19:46:51Z,TEXT_POST,60,high,"[""ome"",""nce""]","[""Tokyo Dome concert""]",[],2026-09-25T19:47:09.419756659Z,2026-09-25T19:47:22.048067Z,2026-09-25T19:47:22.048067Z,1
3994359675487240372,"yoasobi什麼野雞樂團
敢不敢加開第三天
票就賣不完了  吧",YOASOBI,disconnectk,https://www.threads.com/@disconnectk/post/Ddu0PY6j8C0,2026-09-26T01:06:40Z,TEXT_POST,60,high,"[""yoasobi""]","[""YOASOBI""]","[""threads_ssr""]",2026-09-26T05:16:12.023230955Z,2026-09-26T05:16:18.093259Z,2026-09-26T05:16:18.093259Z,1
3994393132091526217,"有沒有人想看今晚9/26 
Treasure在高雄巨蛋演唱會的？
我有2張橙211區的票，數量有限喔⋯⋯

現場給票～請私訊我▓

非詐騙，黃牛別來亂！

#寶石盒
#TREASURE",演唱會,xiaonainai1491,https://www.threads.com/@xiaonainai1491/post/Ddu72Pzk0xJ,2026-09-26T02:13:09Z,TEXT_POST,60,high,"[""演唱會""]","[""演唱會""]","[""threads_ssr""]",2026-09-26T06:08:56.991390414Z,2026-09-26T06:02:27.179660Z,2026-09-26T06:09:03.154863Z,2
3994411709200686223,"LANY演唱會降售乙張，1000元就好
缺點是必須跟我坐😂😂😂",演唱會,ck231027,https://www.threads.com/@ck231027/post/DdvAElFkVyP,2026-09-26T02:50:03Z,IMAGE,60,high,"[""演唱會""]","[""演唱會""]","[""threads_ssr""]",2026-09-26T06:08:56.991362583Z,2026-09-26T06:02:27.179660Z,2026-09-26T06:09:03.154863Z,2
3994412738297800956,"Yoasobi 沒票難民來報到了⋯⋯ 啟動懸浮倒數計時▓ 讓我有票啦😭😭😭😭

大巨蛋兩天這麼大這麼多位子
沒有我的容身之地嗎？？？",YOASOBI,wawawashisc,https://www.threads.com/@wawawashisc/post/DdvATjgiSj8,2026-09-26T02:52:06Z,CAROUSEL_ALBUM,60,high,"[""yoasobi""]","[""YOASOBI""]","[""threads_ssr""]",2026-09-26T05:16:12.02313135Z,2026-09-26T04:52:13.443025Z,2026-09-26T05:16:18.093259Z,3
3994417940443347769,"yoasobi 的零星票券，還真的是零星欸…
粗估只有不到20張吧😂",YOASOBI,sia_binghong,https://www.threads.com/@sia_binghong/post/DdvBfQYkrs5,2026-09-26T03:02:26Z,TEXT_POST,60,high,"[""yoasobi""]","[""YOASOBI""]","[""threads_ssr""]",2026-09-26T05:16:12.023141339Z,2026-09-26T04:52:13.443025Z,2026-09-26T05:16:18.093259Z,3
3994417970986229187,"YOASOBI 不到一分鐘就全沒了😮
（沒抽到也沒搶到的人）",YOASOBI,sakataxixi,https://www.threads.com/@sakataxixi/post/DdvBfs1Eh3D,2026-09-26T03:02:30Z,TEXT_POST,60,high,"[""yoasobi""]","[""YOASOBI""]","[""threads_ssr""]",2026-09-26T05:16:12.023117304Z,2026-09-26T04:52:13.443025Z,2026-09-26T05:16:18.093259Z,3
